model,provider,context,quality,price,speed,latency,scraped_at
Ring-flash-2.0,InclusionAI,128k,14.0,0.25,80.0,1.41,2026-02-25
Llama 4 Scout,Meta,10m,13.0,0.29,157.0,0.46,2026-02-25
Command A,Cohere,256k,13.0,4.38,56.0,0.33,2026-02-25
Llama 3.1 Nemotron 70B,NVIDIA,128k,13.0,1.2,30.0,0.6,2026-02-25
Olmo 3.1 32B Instruct,Allen Institute for AI,66k,12.0,0.3,43.0,0.24,2026-02-25
Llama 3.2 90B (Vision),Meta,128k,12.0,0.72,37.0,0.41,2026-02-25
Ministral 3 3B,Mistral,256k,11.0,0.1,297.0,0.27,2026-02-25
Granite 4.0 H Small,IBM,128k,11.0,0.11,406.0,8.78,2026-02-25
Reka Flash 3,Reka AI,128k,10.0,0.35,49.0,1.35,2026-02-25
Phi-4,Microsoft Azure,16k,10.0,0.22,7.0,1.01,2026-02-25
Nova Micro,Amazon,130k,10.0,0.06,439.0,0.35,2026-02-25
Olmo 3 7B Think,Allen Institute for AI,66k,9.0,0.14,173.0,0.6,2026-02-25
Jamba 1.7 Large,AI21 Labs,256k,9.0,3.5,50.0,0.75,2026-02-25
Ling-mini-2.0,InclusionAI,131k,9.0,0.12,145.0,1.89,2026-02-25
Llama 3.2 11B (Vision),Meta,128k,9.0,0.16,69.0,0.48,2026-02-25
Olmo 3 7B,Allen Institute for AI,66k,8.0,0.13,38.0,0.46,2026-02-25
Qwen3 1.7B,Alibaba,32k,8.0,0.4,123.0,0.93,2026-02-25
Jamba 1.7 Mini,AI21 Labs,258k,7.0,0.25,0.0,0.0,2026-02-25
Qwen3 0.6B,Alibaba,32k,6.0,0.4,202.0,0.93,2026-02-25
Gemma 3n E4B,Google,32k,6.0,0.03,53.0,0.35,2026-02-25
Cogito v2.1,Deep Cogito,128k,0.0,1.25,73.0,0.34,2026-02-25
